id,name,host_id,host_name,host_since,host_listings_count,street,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,is_location_exact,property_type,room_type,accommodates,year,month
5960823,Luxurious 4/5BD in Gated Community,11284178,Katy,2014-01-14,3,"Kawailoa Road, Kailua, HI 96734, United States",Kailua,HI,96734,Oahu,"Kailua, HI",US,United States,21.39392758462805,-157.7240627052657,TRUE,House,Entire home/apt,10,2016,1
9153255,Beachfront w/Pool JAN 2016 special,1191923,Hawaii,2011-09-21,38,"Kalanianaole Highway, Honolulu, HI 96821, United States",Honolulu,HI,96821,Oahu,"Honolulu, HI",US,United States,21.2763558200671,-157.76601498581385,TRUE,House,Entire home/apt,14,2016,1
9810456,"Beachfront - ""Gidget's Bungalow""",1191923,Hawaii,2011-09-21,38,"Kamehameha Highway, Hauula, HI 96717, United States",Hauula,HI,96717,Oahu,"Hauula, HI",US,United States,21.630445034447025,-157.92313619659106,TRUE,House,Entire home/apt,8,2016,1
2489967,Waikiki Convenience Condo Clean,12745382,Keith,2014-03-03,1,"Tusitala Street, Honolulu, HI 96815, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.279561920576203,-157.82425526248184,TRUE,Apartment,Entire home/apt,3,2016,1
7344786,"Beachfront,HotTub,Pool,Honolulu,5BR",1191923,Hawaii,2011-09-21,38,"Kalanianaole Highway, Honolulu, HI 96821, United States",Honolulu,HI,96821,Oahu,"Honolulu, HI",US,United States,21.275823592580455,-157.76439050792,TRUE,House,Entire home/apt,12,2016,1
9235347,"Steps to Beach, Snorkeling, Surf",1191923,Hawaii,2011-09-21,38,"Ke Iki Road, Haleiwa, HI 96712, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.655179453324493,-158.06030779205415,TRUE,House,Entire home/apt,8,2016,1
9065827,"Steps to beach, Pool, Hot Tub",1191923,Hawaii,2011-09-21,38,"Kalanianaole Highway, Honolulu, HI 96821, United States",Honolulu,HI,96821,Oahu,"Honolulu, HI",US,United States,21.27627536074286,-157.7647488031164,TRUE,House,Entire home/apt,5,2016,1
9077830,"Steps to beach, private, pool,",1191923,Hawaii,2011-09-21,38,"Kalanianaole Highway, Honolulu, HI 96821, United States",Honolulu,HI,96821,Oahu,"Honolulu, HI",US,United States,21.274687951074544,-157.76461448047863,TRUE,House,Entire home/apt,6,2016,1
333859,Upscale Oahu's North Shore Condo!,736969,Daria,2011-06-23,4,"W Kuilima Loop, Kahuku, HI 96731, United States",Kahuku,HI,96731,Oahu,"Kahuku, HI",US,United States,21.698576110078005,-157.9942546871488,TRUE,Apartment,Entire home/apt,5,2016,1
9236181,"Steps to Beach, Sea Turtles & Surf",1191923,Hawaii,2011-09-21,38,"Pohaku Loa Way, Haleiwa, HI 96712, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.61827211406746,-158.08568764666796,TRUE,Townhouse,Entire home/apt,6,2016,1
9284531,Clean- Comfortable- Location - View,41193855,Nick And DeAnna,2015-08-11,1,"Halekoa Drive, Honolulu, HI 96821, United States",Honolulu,HI,96821,Oahu,"Honolulu, HI",US,United States,21.29102674024502,-157.77740855991024,FALSE,House,Entire home/apt,3,2016,1
10521855,"Beachfront ""Three Palms""",1191923,Hawaii,2011-09-21,38,"Kamehameha Highway, Haleiwa, HI 96712, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.635329881013973,-158.0687783886923,TRUE,House,Entire home/apt,8,2016,1
9078097,"Beachfront - ""The Koi Pond Cottage""",1191923,Hawaii,2011-09-21,38,"Pohaku Loa Way, Haleiwa, HI 96712, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.618992360479638,-158.08385341104295,TRUE,House,Entire home/apt,4,2016,1
9077172,"Beachfront - ""The Coral Home""",1191923,Hawaii,2011-09-21,38,"Crozier Drive, Waialua, HI 96791, United States",Waialua,HI,96791,Oahu,"Waialua, HI",US,United States,21.57883387405295,-158.15948123859565,TRUE,House,Entire home/apt,6,2016,1
228430,"Beachfront, Hot Tub, A/C, Honolulu",1191923,Hawaii,2011-09-21,38,"Kalanianaole Highway, Honolulu, HI 96821, United States",Honolulu,HI,96821,Oahu,"Honolulu, HI",US,United States,21.280804314376027,-157.74190421023883,TRUE,House,Entire home/apt,10,2016,1
753579,Spacious Condo Golf Course Views,3964026,Nicole,2012-10-24,1,"Lalo Kuilima Pl, Kahuku, HI 96731, United States",Kahuku,HI,96731,Oahu,"Kahuku, HI",US,United States,21.700816582399064,-157.99434955278858,TRUE,Apartment,Entire home/apt,3,2016,1
9235934,"Beachfront - ""Hone Wai""",1191923,Hawaii,2011-09-21,38,"Kamehameha Highway, Haleiwa, HI 96712, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.63089290527472,-158.07297522191746,TRUE,House,Entire home/apt,8,2016,1
1570179,Beautiful waterfront Duck Road Hale,8349560,Katie,2013-08-23,2,"Kainui Drive, Kailua, HI 96734, United States",Kailua,HI,96734,Oahu,"Kailua, HI",US,United States,21.40924327793927,-157.7538327775534,TRUE,Apartment,Entire home/apt,4,2016,1
4403380,Lovely North Shore Beach House,15974221,Ashley,2014-05-25,3,"Kamehameha Highway, Hauula, HI 96717, United States",Hauula,HI,96717,Oahu,"Hauula, HI",US,United States,21.605002430599598,-157.9037513704647,TRUE,House,Entire home/apt,4,2016,1
9653461,North Shore Jungle Home off Sunset,49903884,Edward,2015-11-25,1,"Paumalu Place, Haleiwa, HI 96712, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.671370657451174,-158.037100099424,TRUE,House,Entire home/apt,6,2016,1
4670769,"Kahala 5BR Pool, A/C, Walk to Beach",24161694,Betina,2014-11-25,1,"Aukai Avenue, Honolulu, HI 96816, United States",Honolulu,HI,96816,Oahu,"Honolulu, HI",US,United States,21.26021778777033,-157.78951388081603,TRUE,House,Entire home/apt,10,2016,1
8867239,North Shore Beach Paradise,15974221,Ashley,2014-05-25,3,"Kamehameha Highway, Hauula, HI 96717, United States",Hauula,HI,96717,Oahu,"Hauula, HI",US,United States,21.606916524425895,-157.90452727449926,TRUE,House,Entire home/apt,6,2016,1
7401533,Aloha Deck and Suite,33390813,Wilma,2015-05-14,4,"Kamehameha Hwy, Haleiwa, HI 96712, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.65045976267791,-158.0626907230671,FALSE,Apartment,Entire home/apt,4,2016,1
8722856,North Shore Honeymoon Beach House,15974221,Ashley,2014-05-25,3,"Kamehameha Highway, Hauula, HI 96717, United States",Hauula,HI,96717,Oahu,"Hauula, HI",US,United States,21.606655158542722,-157.90452894159043,TRUE,House,Entire home/apt,2,2016,1
10344743,Surf Camp! 2 BDRM with Surf Lessons,14825612,Vin,2014-04-28,4,"Pau Street, Honolulu, HI 96815, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.28613169558039,-157.83149673576855,TRUE,Apartment,Entire home/apt,4,2016,1
9981962,1 BR Suite in downtown near Waikiki,23038810,Vinny,2014-10-27,3,"Bishop Street, Honolulu, HI 96813, United States",Honolulu,HI,96813,Oahu,"Honolulu, HI",US,United States,21.308471669734974,-157.86172408454513,TRUE,Apartment,Entire home/apt,4,2016,1
2093667,Luxury oceanfront home with pool!,10682314,Jane,2013-12-17,1,"Pupu Street, Ewa Beach, HI 96706, United States",Ewa Beach,HI,96706,Oahu,"Ewa Beach, HI",US,United States,21.30623544737096,-158.0221583960492,TRUE,House,Entire home/apt,10,2016,1
8106230,2-bedroom close to the beach,41662209,Josie,2015-08-16,1,"A Kamehameha Highway, Haleiwa, HI 96712, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.681220058933427,-158.03216451053274,TRUE,Apartment,Entire home/apt,4,2016,1
10392282,Banyan Bungalow,53507053,Bobby,2016-01-05,1,"Waialua, HI, United States",Waialua,HI,NA,Oahu,"Waialua, HI",US,United States,21.575613612362076,-158.16020255397575,FALSE,Bungalow,Entire home/apt,2,2016,1
1845251,Blue Ginger Beach House,9272739,Kathleen,2013-10-07,2,"Kamehameha Highway, Hauula, HI 96717, United States",Hauula,HI,96717,Oahu,"Hauula, HI",US,United States,21.57922570887741,-157.88296900272118,TRUE,House,Entire home/apt,4,2016,1
67832,Hawaii Beach Front Studio Cottage,335124,Theresa,2011-01-04,1,"Kamehameha Hwy, Hauula, HI 96717, United States",Hauula,HI,96717,Oahu,"Hauula, HI",US,United States,21.59148984085792,-157.89004464711581,TRUE,Apartment,Entire home/apt,4,2016,1
2172663,Tatami in Waikiki - 5min to beach,8644284,Kano,2013-09-05,2,"Ala Moana Boulevard, Honolulu, HI 96815, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.284456674617534,-157.8358613829816,TRUE,Apartment,Entire home/apt,3,2016,1
3791912,Surf Camp! Surf Lessons & 1 Bedroom,14825612,Vin,2014-04-28,4,"Pau Street, Honolulu, HI 96815, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.28728037242898,-157.8307517763842,TRUE,Apartment,Entire home/apt,2,2016,1
3876524,Surf Cottage! Studio & Surf Lessons,14825612,Vin,2014-04-28,4,"Pau Street, Honolulu, HI 96815, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.286084028081806,-157.83235199739983,TRUE,Apartment,Entire home/apt,2,2016,1
5069775,Awesome Ocean and Diamond Head view,26179957,Jan And Charlie,2015-01-15,1,"Halekoa Drive, Honolulu, HI 96821, United States",Honolulu,HI,96821,Oahu,"Honolulu, HI",US,United States,21.282242216129426,-157.78029038045503,TRUE,House,Entire home/apt,4,2016,1
2772082,Tatami with Ocean View - 5min beach,8644284,Kano,2013-09-05,2,"Ala Moana Boulevard, Honolulu, HI 96815, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.285128772007898,-157.83400049044283,TRUE,Apartment,Entire home/apt,2,2016,1
1764122,Peacock House,9272739,Kathleen,2013-10-07,2,"Kamehameha Highway, Kaneohe, HI 96744, United States",Kaneohe,HI,96744,Oahu,"Kaneohe, HI",US,United States,21.501919265421456,-157.8534851870998,TRUE,House,Entire home/apt,3,2016,1
9143380,Amazing Oceanfront Beach House,47271886,Alohana,2015-10-23,1,"Kalanianaole Highway, Honolulu, HI 96821, United States",Honolulu,HI,96821,Oahu,"Honolulu, HI",US,United States,21.27955046536841,-157.74380105612155,FALSE,House,Entire home/apt,12,2016,1
2900837,Surf Camp! 1 BDRM with Surf Lessons,14825612,Vin,2014-04-28,4,"Pau Street, Honolulu, HI 96815, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.287505840226565,-157.8325916153886,TRUE,Apartment,Entire home/apt,2,2016,1
3552680,Camp in a VW Westfalia Bus,17884832,Brent,2014-07-09,1,"Aoloa Street, Kailua, HI 96734, United States",Kailua,HI,96734,Oahu,"Kailua, HI",US,United States,21.388783423983725,-157.74028564239393,TRUE,Camper/RV,Entire home/apt,4,2016,1
3605526,Sunset Point Studio/Backyards Beach,18169353,Melissa,2014-07-15,1,"Oopuola Street, Haleiwa, HI 96712, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.680512372098008,-158.03709344032586,TRUE,House,Entire home/apt,2,2016,1
5273656,1 BR suite ocean view in Waikiki,23038810,Vinny,2014-10-27,3,"Seaside Avenue, Honolulu, HI 96815, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.280767093525494,-157.82552103926278,TRUE,Apartment,Entire home/apt,4,2016,1
4739925,Large studio in Makiki near Waikiki,23038810,Vinny,2014-10-27,3,"Kinau St, Honolulu, HI 96814, United States",Honolulu,HI,96814,Oahu,"Honolulu, HI",US,United States,21.303526158133263,-157.84376748561806,FALSE,Apartment,Entire home/apt,2,2016,1
3479044,Nice 2 Bed for Family in Kapiolani,3046264,Damon Myungki,2012-07-24,1,"Kapiolani Boulevard, Honolulu, HI 96826, United States",Honolulu,HI,96826,Oahu,"Honolulu, HI",US,United States,21.28643392871422,-157.82910350014868,TRUE,Apartment,Entire home/apt,6,2016,1
9792989,A Private Getaway in Hawaii Kai!,50378061,Kim,2015-12-02,1,"Kamehame Drive, Honolulu, HI 96825, United States",Honolulu,HI,96825,Oahu,"Honolulu, HI",US,United States,21.29654682367175,-157.6814513034792,TRUE,House,Entire home/apt,3,2016,1
8304253,North Shore Oceanfront Pvt Studio,42460503,DeeDee,2015-08-25,2,"Kamehameha, Kawela Bay, HI 96712, United States",Kawela Bay,HI,96712,Oahu,"Kawela Bay, HI",US,United States,21.693286873566663,-158.0166138453483,FALSE,House,Entire home/apt,2,2016,1
1441713,Oasis in Waikiki. Great Location!,7741305,Meg,2013-07-26,1,"Lipeepee Street, Honolulu, HI 96815, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.270535125396535,-157.82853739385547,TRUE,Apartment,Entire home/apt,NA,2016,1
2108773,Ohana with Breathtaking Views,10751047,Laura,2013-12-21,2,"Apuakea Street, Kaneohe, HI 96744, United States",Kaneohe,HI,96744,Oahu,"Kaneohe, HI",US,United States,21.39180291727054,-157.80319587746,TRUE,Apartment,Entire home/apt,3,2016,1
4782424,Peaceful Oceanfront Getaway-Makaha!,9165402,Leon,2013-10-01,2,"Farrington Hwy., Mākaha, HI 96792, United States",Mākaha,HI,96792,Oahu,"Mākaha, HI",US,United States,21.477953909221732,-158.2244169302049,TRUE,Apartment,Entire home/apt,3,2016,1
10163952,OCEAN VIEW GORGEOUS STUDIO WAIKIKI,5963424,Rosemary,2013-04-17,1,"Ala Moana Boulevard, Honolulu, HI 96815, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.286214478334955,-157.83371539163107,TRUE,Apartment,Entire home/apt,2,2016,1
8190277,2B/2B w/Parking - Beach 1/2 Block,43202501,Ashlee,2015-09-02,1,"Paoakalani Avenue, Honolulu, HI 96815, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.27204984710549,-157.82119039806997,TRUE,Condominium,Entire home/apt,6,2016,1
8812994,Best Side of Waikiki Studio by Zoo,46168551,Craig,2015-10-09,1,"Kapahulu Avenue, Honolulu, HI 96815, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.271085529057768,-157.82061723730567,TRUE,Apartment,Entire home/apt,2,2016,1
223639,Affordable Romantic Treehouse,1162638,H.,2011-09-15,1,"Upena Street Upena Street, Waianae, HI 96792, United States",Waianae,HI,96792,Oahu,"Waianae, HI",US,United States,21.469695610096935,-158.21743256657962,TRUE,Treehouse,Entire home/apt,2,2016,1
8311979,The Paul Mitchell Estate,43821712,Lanikai Estate,2015-09-09,1,"Mokulua Drive, Kailua, HI 96734, United States",Kailua,HI,96734,Oahu,"Kailua, HI",US,United States,21.38483550554444,-157.7105823920573,TRUE,House,Entire home/apt,14,2016,1
7389890,Kimo's Hale,38716903,James,2015-07-17,1,"Ikuone Place, Waianae, HI 96792, United States",Waianae,HI,96792,Oahu,"Waianae, HI",US,United States,21.47291623896465,-158.2074218709825,TRUE,House,Entire home/apt,4,2016,1
9295488,North Shore Country Getaway,39389132,Jeremy & Jessica,2015-07-23,1,"Kaamooloa Road, Waialua, HI 96791, United States",Waialua,HI,96791,Oahu,"Waialua, HI",US,United States,21.569780065750596,-158.11256448145832,TRUE,Apartment,Entire home/apt,2,2016,1
9796899,The Blue House,50487303,Reinaldo,2015-12-03,1,"Ke Iki Road, Haleiwa, HI 96712, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.655893440362348,-158.0600881702255,TRUE,House,Entire home/apt,2,2016,1
3093258,10 steps to the sand! Makaha Beach!,9165402,Leon,2013-10-01,2,"Farrington Hwy., Makaha, HI 96792, United States",Makaha,HI,96792,Oahu,"Makaha, HI",US,United States,21.47960087831432,-158.22389539083306,TRUE,Apartment,Entire home/apt,3,2016,1
5262710,Tutu's Hale with a View,15609380,Blaine,2014-05-16,1,"Mapuana Place, Kailua, HI 96734, United States",Kailua,HI,96734,Oahu,"Kailua, HI",US,United States,21.37125537749305,-157.7228518098344,TRUE,House,Entire home/apt,8,2016,1
8974767,Aloha Dreams in Legendary Makaha 2,43211995,Lu,2015-09-02,3,"Upena Street, Waianae, HI 96792, United States",Waianae,HI,96792,Oahu,"Waianae, HI",US,United States,21.47309345623884,-158.21967869104756,TRUE,Villa,Entire home/apt,2,2016,1
1919610,"Paradise Beachfront LARGE, Laie",1101853,Jimmy,2011-09-02,3,"Kamehameha Highway, Laie, HI 96762, United States",Laie,HI,96762,Oahu,"Laie, HI",US,United States,21.628327516624374,-157.92282574568262,TRUE,House,Entire home/apt,10,2016,1
6602527,Lanikai Cottage,34542708,Allison,2015-05-29,1,"Aalapapa Drive, Kailua, HI 96734, United States",Kailua,HI,96734,Oahu,"Kailua, HI",US,United States,21.384333776693435,-157.71306775421766,TRUE,Bungalow,Entire home/apt,4,2016,1
38944,Sunset Beach Treehouse Bungalow,167085,John,2010-07-15,5,"Paumalu Place, Haleiwa, HI 96712, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.673813041172167,-158.0411269444044,TRUE,Treehouse,Entire home/apt,4,2016,1
223390,Temple Treehouse @Sunset Beach,167085,John,2010-07-15,5,"Paumalu Pl, Haleiwa, HI 96712, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.672096481852666,-158.03693193976164,TRUE,Treehouse,Entire home/apt,4,2016,1
756738,"Beachfront Cottage - Laie, N. Shore",1101853,Jimmy,2011-09-02,3,"Kamehameha Hwy, Laie, HI 96762, United States",Laie,HI,96762,Oahu,"Laie, HI",US,United States,21.626735562322317,-157.9214739182785,TRUE,House,Entire home/apt,7,2016,1
9736844,Oceanfront top floor beach-get-away,50236704,Dr. Chase,2015-11-30,1,"Farrington Highway, Waianae, HI 96792, United States",Waianae,HI,96792,Oahu,"Waianae, HI",US,United States,21.414794707435274,-158.177803164686,TRUE,Condominium,Entire home/apt,4,2016,1
9135315,Kailua Plantation Style Home,47578536,Tracy,2015-10-27,1,"Kahoa Drive, Kailua, HI 96734, United States",Kailua,HI,96734,Oahu,"Kailua, HI",US,United States,21.394457758170365,-157.75063903789206,FALSE,House,Entire home/apt,6,2016,1
221721,Top Luxury Estate -  N. Shore Oahu!,1101853,Jimmy,2011-09-02,3,"Kamehameha Hwy, Laie, HI 96762, United States",Laie,HI,96762,Oahu,"Laie, HI",US,United States,21.628253285250956,-157.92255140839285,TRUE,House,Entire home/apt,10,2016,1
9273996,Oceanfront condo on private beach.,48165232,Lily,2015-11-04,1,"Farrington Highway, Waianae, HI 96792, United States",Waianae,HI,96792,Oahu,"Waianae, HI",US,United States,21.456304486738993,-158.203369394194,FALSE,Apartment,Entire home/apt,3,2016,1
6006523,HONOLULU'S PREMIER CONDO $150.,31181697,Lisa,2015-04-13,1,"Kapiolani Boulevard, Honolulu, HI 96814, United States",Honolulu,HI,96814,Oahu,"Honolulu, HI",US,United States,21.291491370011933,-157.84180748998278,TRUE,Condominium,Entire home/apt,2,2016,1
8150742,"Ocean View LUXURY Studio, AC, +MORE",167085,John,2010-07-15,5,"Paumalu Place, Haleiwa, HI 96712, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.670563391949333,-158.0378521193851,TRUE,Apartment,Entire home/apt,3,2016,1
9944387,"Waikiki Beach In Your Hands, look..",51106357,Andrew Ian,2015-12-11,1,"Tusitala Street, Honolulu, HI 96815, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.277896212095108,-157.82149697953915,FALSE,Apartment,Entire home/apt,2,2016,1
1578608,Beautiful Home in Garden Setting,11204,Steve And Renuka,2009-03-24,1,"Kaiemi Street, Kailua, HI 96734, United States",Kailua,HI,96734,Oahu,"Kailua, HI",US,United States,21.40701577412788,-157.75303747661454,TRUE,House,Entire home/apt,6,2016,1
2655673,Ho'omaluhia Oasis,10751047,Laura,2013-12-21,2,"Apuakea Street, Kaneohe, HI 96744, United States",Kaneohe,HI,96744,Oahu,"Kaneohe, HI",US,United States,21.388332997991263,-157.80432822291644,TRUE,House,Entire home/apt,4,2016,1
230317,Sunset Beach Surf Cabin Hawaii,167085,John,2010-07-15,5,"Paumalu Place, Haleiwa, HI 96712, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.673951754011455,-158.04020636315454,TRUE,House,Entire home/apt,4,2016,1
2151611,"2 bdrm, 1 block to beach",10981872,Rob,2014-01-03,2,"Kiapoko Street, Waialua, HI 96791, United States",Waialua,HI,96791,Oahu,"Waialua, HI",US,United States,21.581801103885173,-158.12394229425095,TRUE,House,Entire home/apt,2,2016,1
8740813,Aloha Dreams in Legendary Makaha 1,43211995,Lu,2015-09-02,3,"Upena Street, Waianae, HI 96792, United States",Waianae,HI,96792,Oahu,"Waianae, HI",US,United States,21.47196125217331,-158.22034684905844,TRUE,Villa,Entire home/apt,2,2016,1
5959541,North Shore Country Retreat,8390288,Debi,2013-08-25,2,"Makana Rd, Haleiwa, HI 96712, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.650833509644787,-158.05284685700167,FALSE,House,Entire home/apt,6,2016,1
1814684,Ke Iki Beach Stay,9427450,Jim (Kimo),2013-10-14,2,"Ke Iki Road, Haleiwa, HI 96712, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.654189974056447,-158.0590585493187,FALSE,Apartment,Entire home/apt,5,2016,1
5672588,"Newly Renovated, across from beach",29411550,Kelly,2015-03-15,2,"Kamehameha Highway, Laie, HI 96762, United States",Laie,HI,96762,Oahu,"Laie, HI",US,United States,21.65260511298411,-157.928012279244,TRUE,Apartment,Entire home/apt,3,2016,1
7922623,Waikiki Sunset Ocean View Studio,41778979,Brian,2015-08-18,1,"Seaside Avenue, Honolulu, HI 96815, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.282055507809428,-157.8253788304879,TRUE,Apartment,Entire home/apt,4,2016,1
4804359,Beach House Retreat,3028649,Kent And Amy,2012-07-23,5,"Ewa Beach Road, Ewa Beach, HI 96706, United States",Ewa Beach,HI,96706,Oahu,"Ewa Beach, HI",US,United States,21.314107886270524,-157.99492161332887,TRUE,House,Entire home/apt,8,2016,1
1619618,Waikiki Studio w/ Spectacular Views,513911,Roshani And John,2011-04-16,3,"Kapahulu Avenue, Honolulu, HI 96815, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.272888298101066,-157.8204564674351,TRUE,Apartment,Entire home/apt,2,2016,1
2521484,Fab Re-Modeled Lagoon/Ocean View,12909122,Patricia,2014-03-07,2,"Ala Moana Boulevard, Honolulu, HI 96815, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.28396586993976,-157.83964589320215,TRUE,Apartment,Entire home/apt,3,2016,1
6872227,Heartof Waikiki w parking 24secrity,1258909,Misato,2011-10-07,1,"Ala Wai Boulevard, Honolulu, HI 96815, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.28164345533006,-157.82707426725548,TRUE,Apartment,Entire home/apt,2,2016,1
3517372,Island Beach House Super Location!,17709954,Gilles,2014-07-06,6,"Laumilo Street, Waimanalo, HI 96795, United States",Waimanalo,HI,96795,Oahu,"Waimanalo, HI",US,United States,21.33657049726274,-157.69859905843086,TRUE,House,Entire home/apt,8,2016,1
7664563,Hale Honu in Ewa Beach,3028649,Kent And Amy,2012-07-23,5,"Ewa Beach RD., Ewa Beach, HI 96706, United States",Ewa Beach,HI,96706,Oahu,"Ewa Beach, HI",US,United States,21.312474157096617,-157.9993616023974,TRUE,Townhouse,Entire home/apt,6,2016,1
8270248,Beautiful absolute ocean front home,43608040,Gary,2015-09-07,1,"Farrington Highway, Waialua, HI 96791, United States",Waialua,HI,96791,Oahu,"Waialua, HI",US,United States,21.579371066196902,-158.17802142576625,TRUE,House,Entire home/apt,10,2016,1
10214497,1 Block to Waikiki Beach w/Kitchen,12548147,Bili,2014-02-24,1,"Nohonani Street, Honolulu, HI 96815, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.280811711177464,-157.82629984762534,TRUE,Condominium,Entire home/apt,4,2016,1
8267510,DELUXE CONDO (for 2) PARKING & WiFi,43593928,Rob & GayAnn,2015-09-07,1,"Ohua Avenue, Honolulu, HI 96815, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.273721633759575,-157.82229527735367,TRUE,Condominium,Entire home/apt,2,2016,1
3646236,Oceanfront Luxury Beach Villa,17709954,Gilles,2014-07-06,6,"Kalanianaole Highway, Waimanalo, HI 96795, United States",Waimanalo,HI,96795,Oahu,"Waimanalo, HI",US,United States,21.32484972087722,-157.68107242299996,TRUE,House,Entire home/apt,12,2016,1
1013761,Apartment in the heart of Waikiki!,2700224,Ronja,2012-06-21,1,"Kuhio Avenue, Honolulu, HI 96815, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.281709457407747,-157.8289178350832,TRUE,Apartment,Entire home/apt,2,2016,1
9512697,Gorgeous Upstairs Apartment,22229757,Anderson,2014-10-07,3,"Ahinahina Place, Honolulu, HI 96816, United States",Honolulu,HI,96816,Oahu,"Honolulu, HI",US,United States,21.29143106163918,-157.80481355292898,TRUE,House,Entire home/apt,6,2016,1
9635738,Cute Condo in Waikiki,45533983,Jimmy,2015-10-01,2,"Keoniana Street, Honolulu, HI 96815, United States",Honolulu,HI,96815,Oahu,"Honolulu, HI",US,United States,21.286768933413637,-157.83162836467767,TRUE,House,Entire home/apt,6,2016,1
1578534,"North Shore, Oahu, Pupukea, Sunset",8390288,Debi,2013-08-25,2,"Makana Road, Haleiwa, HI 96712, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.650678810149593,-158.05122511551747,TRUE,Villa,Entire home/apt,4,2016,1
5326506,Vintage Coastline Cottage,3028649,Kent And Amy,2012-07-23,5,"Muumuu Place, Ewa Beach, HI 96706, United States",Ewa Beach,HI,96706,Oahu,"Ewa Beach, HI",US,United States,21.30898183935376,-158.01367026046995,TRUE,House,Entire home/apt,5,2016,1
9027925,Exception Value/Remodeled Unit,39159847,Roberto,2015-07-21,1,"West Kuilima Loop, Kahuku, HI 96731, United States",Kahuku,HI,96731,Oahu,"Kahuku, HI",US,United States,21.700408075903383,-157.99403713317957,TRUE,Condominium,Entire home/apt,4,2016,1
3863004,Sandy Beach Studio Apartment,3028649,Kent And Amy,2012-07-23,5,"Ewa Beach Rd., Ewa Beach, HI 96706, United States",Ewa Beach,HI,96706,Oahu,"Ewa Beach, HI",US,United States,21.312000369166437,-157.9955100732791,TRUE,Apartment,Entire home/apt,3,2016,1
8339758,Ocean View beach cottage w/ deck,17709954,Gilles,2014-07-06,6,"Hihimanu St, Waimanalo, HI 96795, United States",Waimanalo,HI,96795,Oahu,"Waimanalo, HI",US,United States,21.34033145552849,-157.70072839167943,TRUE,House,Entire home/apt,4,2016,1
8326369,Luxury Ocean Home New Listing,17709954,Gilles,2014-07-06,6,", Waimanalo, HI 96795, United States",Waimanalo,HI,96795,Oahu,"Waimanalo, HI",US,United States,21.339335629836775,-157.6991804160567,TRUE,House,Entire home/apt,8,2016,1
1797482,Beach Studio,9427450,Jim (Kimo),2013-10-14,2,"Ke Iki Road, Haleiwa, HI 96712, United States",Haleiwa,HI,96712,Oahu,"Haleiwa, HI",US,United States,21.653946408175177,-158.05882919785674,FALSE,House,Entire home/apt,2,2016,1
